codigo_venda,data,total
309769,"2018-10-14 22:08:08",170.57
92053,"2018-09-12 20:57:04",57.85
340907,"2018-10-19 12:43:31",112.64
190205,"2018-09-30 10:54:47",44.89
291726,"2018-10-12 17:47:05",112.64
341488,"2018-10-19 13:54:18",54.79
167052,"2018-09-26 10:21:09",54.79
387637,"2018-10-26 20:13:09",56.36
91034,"2018-09-12 17:37:48",109.58
33626,"2018-09-05 14:40:19",89.78
209504,"2018-10-03 15:07:34",44.89
249167,"2018-10-08 21:03:42",62.04
402281,"2018-10-29 13:22:07",116.83
201774,"2018-10-02 11:26:08",56.36
319292,"2018-10-16 08:50:45",209.26
345735,"2018-10-20 06:10:22",118.4
293796,"2018-10-12 23:15:45",54.79
29492,"2018-09-05 08:12:35",62.04
343755,"2018-10-19 18:56:36",114.21
345052,"2018-10-19 22:45:32",170.57
390144,"2018-10-27 11:09:08",57.85
296003,"2018-10-13 11:21:18",44.89
115388,"2018-09-16 22:11:18",111.15
345961,"2018-10-20 07:54:13",44.89
403333,"2018-10-29 15:38:42",112.72
175195,"2018-09-27 17:16:35",89.78
1445,"2018-09-01 10:03:17",54.79
146198,"2018-09-22 10:36:24",111.15
407049,"2018-10-30 07:55:24",57.85
335090,"2018-10-18 16:14:23",114.21
316102,"2018-10-15 17:35:08",119.89
133307,"2018-09-20 12:13:11",44.89
80794,"2018-09-10 18:38:31",57.85
7167,"2018-09-02 11:51:24",54.79
371180,"2018-10-24 15:47:12",56.36
231166,"2018-10-06 11:32:32",118.4
230821,"2018-10-06 10:38:11",54.79
46619,"2018-09-06 14:01:45",119.89
181278,"2018-09-28 15:02:00",62.04
125964,"2018-09-18 23:16:55",62.04
79124,"2018-09-10 14:03:20",62.04
192977,"2018-09-30 18:11:07",54.79
330050,"2018-10-17 20:12:48",62.04
11312,"2018-09-02 21:26:32",56.36
252625,"2018-10-09 11:03:06",112.64
81922,"2018-09-10 22:14:32",44.89
82202,"2018-09-10 23:17:42",54.79
408560,"2018-10-30 11:55:12",116.83
422696,"2018-10-31 21:36:00",225.33
207823,"2018-10-03 10:58:04",57.85
400197,"2018-10-29 07:40:32",89.78
340931,"2018-10-19 12:46:31",44.89
379891,"2018-10-25 20:42:13",54.79
186555,"2018-09-29 14:10:28",44.89
313851,"2018-10-15 13:33:50",101.25
18401,"2018-09-03 20:39:44",54.79
348893,"2018-10-20 17:41:08",202.5
84846,"2018-09-11 15:08:22",124.08
82063,"2018-09-10 22:42:05",57.85
59273,"2018-09-07 17:25:43",340.62
154719,"2018-09-23 21:10:16",56.36
205884,"2018-10-02 22:11:23",62.04
423066,"2018-10-31 22:16:28",114.21
101875,"2018-09-14 13:00:01",111.15
49136,"2018-09-06 16:57:22",54.79
166741,"2018-09-26 09:15:18",101.25
136660,"2018-09-20 20:39:34",112.64
254937,"2018-10-09 14:43:38",56.36
275469,"2018-10-11 10:15:16",44.89
245037,"2018-10-08 13:35:45",57.85
31239,"2018-09-05 11:27:38",106.93
66156,"2018-09-08 18:07:01",232.53
231126,"2018-10-06 11:26:49",62.04
59935,"2018-09-07 19:07:22",119.89
206142,"2018-10-02 22:57:25",57.85
332700,"2018-10-18 11:03:43",54.79
101554,"2018-09-14 12:19:44",101.25
208836,"2018-10-03 13:33:49",222.63
168489,"2018-09-26 14:34:40",56.36
92622,"2018-09-12 22:47:34",57.85
337223,"2018-10-18 21:32:07",119.89
353836,"2018-10-21 16:37:07",112.64
362789,"2018-10-23 07:39:08",57.85
318384,"2018-10-15 23:16:02",57.85
94401,"2018-09-13 11:39:07",56.36
285035,"2018-10-11 21:46:35",233.66
106479,"2018-09-15 08:39:41",44.89
226478,"2018-10-05 17:04:29",44.89
87753,"2018-09-12 07:15:52",54.79
205659,"2018-10-02 21:33:54",44.89
341435,"2018-10-19 13:47:39",99.68
38935,"2018-09-05 21:55:11",114.21
412761,"2018-10-30 20:44:52",56.36
144053,"2018-09-21 20:34:20",62.04
308299,"2018-10-14 18:33:47",54.79
144312,"2018-09-21 21:22:32",124.08
298006,"2018-10-13 15:15:54",62.04
204816,"2018-10-02 19:27:33",56.36
274176,"2018-10-11 08:25:57",57.85
31218,"2018-09-05 11:26:11",112.72
261927,"2018-10-10 10:02:48",111.15
133600,"2018-09-20 12:58:17",118.4
269066,"2018-10-10 19:19:16",112.72
308382,"2018-10-14 18:44:00",199.36
380921,"2018-10-25 23:39:37",112.64
42233,"2018-09-06 09:09:35",56.36
283731,"2018-10-11 19:50:10",56.36
205497,"2018-10-02 21:06:57",54.79
147317,"2018-09-22 14:12:32",54.79
199968,"2018-10-01 22:43:36",54.79
351181,"2018-10-21 09:43:42",102.74
166798,"2018-09-26 09:28:53",89.78
269076,"2018-10-10 19:20:00",57.85
242715,"2018-10-08 09:02:05",56.36
238965,"2018-10-07 16:05:01",99.68
75876,"2018-09-09 21:44:27",44.89
238620,"2018-10-07 15:16:28",57.85
176444,"2018-09-27 20:35:50",54.79
243009,"2018-10-08 09:45:20",178.87
175003,"2018-09-27 16:44:43",56.36
171263,"2018-09-26 23:07:13",116.83
112744,"2018-09-16 14:24:26",119.89
145166,"2018-09-22 00:43:02",112.64
232947,"2018-10-06 15:43:47",54.79
341548,"2018-10-19 14:00:18",112.64
234802,"2018-10-06 21:18:46",62.04
402640,"2018-10-29 14:10:34",44.89
6080,"2018-09-02 08:51:48",99.68
87378,"2018-09-11 23:32:15",174.68
145153,"2018-09-22 00:39:48",102.74
383036,"2018-10-26 11:11:56",57.85
415720,"2018-10-31 10:18:25",101.25
365415,"2018-10-23 15:29:00",119.89
387037,"2018-10-26 18:43:56",56.36
199908,"2018-10-01 22:33:13",62.04
111889,"2018-09-16 12:18:56",101.25
131783,"2018-09-20 05:49:01",215.46
213490,"2018-10-04 08:54:21",119.89
88477,"2018-09-12 10:24:29",212.4
104425,"2018-09-14 18:35:08",54.79
201768,"2018-10-02 11:24:57",238.29
170795,"2018-09-26 21:28:49",106.93
245238,"2018-10-08 13:54:24",118.4
396880,"2018-10-28 15:01:02",57.85
401057,"2018-10-29 10:26:48",118.4
372271,"2018-10-24 18:44:11",102.74
205394,"2018-10-02 20:50:47",44.89
81206,"2018-09-10 19:53:51",57.85
189096,"2018-09-30 01:26:20",54.79
420537,"2018-10-31 18:05:39",44.89
314667,"2018-10-15 14:47:18",44.89
204873,"2018-10-02 19:35:49",112.64
220708,"2018-10-05 00:16:45",54.79
181540,"2018-09-28 15:44:09",44.89
27743,"2018-09-04 21:50:06",57.85
111442,"2018-09-16 11:12:16",44.89
304684,"2018-10-14 11:59:08",54.79
374821,"2018-10-25 09:24:41",111.15
83589,"2018-09-11 11:09:46",443.77
12448,"2018-09-03 06:44:13",213.89
139549,"2018-09-21 10:18:23",54.79
331869,"2018-10-18 08:46:46",118.4
420321,"2018-10-31 17:44:37",112.64
171176,"2018-09-26 22:47:42",119.89
198616,"2018-10-01 18:46:27",102.74
359413,"2018-10-22 14:31:37",54.79
153575,"2018-09-23 17:50:40",56.36
114266,"2018-09-16 18:36:11",89.78
202146,"2018-10-02 12:19:53",57.85
377864,"2018-10-25 16:12:33",62.04
131426,"2018-09-19 23:31:19",109.58
53941,"2018-09-07 00:02:02",54.79
257999,"2018-10-09 20:02:14",56.36
220438,"2018-10-04 23:20:18",99.68
201590,"2018-10-02 10:54:52",102.74
169713,"2018-09-26 18:04:57",114.21
27828,"2018-09-04 21:59:28",89.78
412821,"2018-10-30 20:51:20",119.89
317784,"2018-10-15 21:35:51",212.4
400137,"2018-10-29 07:06:33",62.04
113239,"2018-09-16 15:36:57",56.36
196566,"2018-10-01 12:56:04",62.04
90411,"2018-09-12 15:50:43",102.74
282526,"2018-10-11 18:18:40",62.04
363385,"2018-10-23 10:15:52",118.4
91928,"2018-09-12 20:39:41",124.08
171857,"2018-09-27 07:56:37",44.89
324980,"2018-10-17 00:00:42",99.68
371388,"2018-10-24 16:19:06",62.04
380802,"2018-10-25 23:07:40",348.23
323285,"2018-10-16 18:51:25",54.79
269009,"2018-10-10 19:15:10",215.46
220707,"2018-10-05 00:16:41",62.04
390747,"2018-10-27 12:46:59",62.04
178419,"2018-09-28 08:47:33",56.36
117484,"2018-09-17 12:21:59",124.08
200641,"2018-10-02 07:35:49",112.64
344996,"2018-10-19 22:33:49",112.64
128500,"2018-09-19 14:43:35",102.74
180207,"2018-09-28 12:48:52",44.89
407508,"2018-10-30 09:36:01",116.83
96160,"2018-09-13 15:48:13",54.79
190985,"2018-09-30 12:49:44",62.04
215306,"2018-10-04 12:53:40",56.36
400975,"2018-10-29 10:14:41",119.89
3618,"2018-09-01 17:05:20",174.76
52822,"2018-09-06 21:56:28",44.89
19205,"2018-09-03 22:17:42",56.36
389317,"2018-10-27 08:36:41",44.89
68928,"2018-09-09 06:53:23",102.74
182363,"2018-09-28 17:42:52",109.58
163422,"2018-09-25 14:57:57",112.64
190800,"2018-09-30 12:19:31",101.25
295530,"2018-10-13 10:30:10",56.36
378119,"2018-10-25 16:48:38",62.04
331909,"2018-10-18 08:54:35",118.4
20776,"2018-09-04 09:00:47",57.85
36918,"2018-09-05 19:26:30",119.89
167035,"2018-09-26 10:18:22",62.04
308759,"2018-10-14 19:35:56",44.89
3723,"2018-09-01 17:33:25",112.64
316532,"2018-10-15 18:36:36",231.04
270875,"2018-10-10 21:30:28",170.49
79927,"2018-09-10 16:08:37",62.04
394700,"2018-10-28 08:59:08",102.74
129054,"2018-09-19 16:22:17",111.15
283172,"2018-10-11 19:08:10",114.21
234578,"2018-10-06 20:30:41",62.04
370192,"2018-10-24 12:58:28",101.25
389765,"2018-10-27 10:06:17",57.85
224534,"2018-10-05 13:40:40",57.85
228388,"2018-10-05 21:01:34",213.89
422322,"2018-10-31 21:00:45",54.79
52233,"2018-09-06 21:03:11",102.74
213886,"2018-10-04 09:56:13",57.85
197872,"2018-10-01 16:30:27",106.93
304845,"2018-10-14 12:16:17",118.4
257549,"2018-10-09 19:22:09",234.1
413964,"2018-10-30 23:48:36",62.04
95974,"2018-09-13 15:17:26",112.64
323282,"2018-10-16 18:51:04",44.89
53276,"2018-09-06 22:38:39",62.04
199730,"2018-10-01 21:53:35",56.36
249639,"2018-10-08 21:54:24",114.21
171693,"2018-09-27 06:13:34",118.4
242296,"2018-10-08 07:18:54",218.08
349317,"2018-10-20 19:07:05",56.36
372838,"2018-10-24 20:12:07",118.4
366951,"2018-10-23 19:53:18",99.68
199880,"2018-10-01 22:26:45",215.38
205743,"2018-10-02 21:50:21",57.85
88347,"2018-09-12 10:00:30",56.36
5069,"2018-09-01 21:54:49",112.64
102408,"2018-09-14 14:01:56",57.85
177102,"2018-09-27 22:20:58",101.25
31094,"2018-09-05 11:14:53",114.21
418039,"2018-10-31 14:07:05",56.36
383391,"2018-10-26 11:44:43",56.36
316237,"2018-10-15 17:54:14",106.93
113264,"2018-09-16 15:40:30",56.36
362236,"2018-10-22 22:51:03",118.4
391211,"2018-10-27 14:09:46",208.18
247707,"2018-10-08 18:19:29",114.21
7887,"2018-09-02 13:15:24",56.36
82615,"2018-09-11 06:37:54",54.79
37015,"2018-09-05 19:33:41",56.36
301636,"2018-10-14 00:04:19",118.4
406479,"2018-10-29 23:41:23",332.29
323448,"2018-10-16 19:21:40",44.89
197137,"2018-10-01 14:30:27",119.89
371842,"2018-10-24 17:32:02",56.36
412683,"2018-10-30 20:34:19",116.83
351482,"2018-10-21 10:43:48",44.89
154335,"2018-09-23 19:56:29",44.89
205534,"2018-10-02 21:13:20",116.83
322540,"2018-10-16 16:57:08",44.89
343974,"2018-10-19 19:27:59",111.15
375578,"2018-10-25 11:18:18",44.89
1126,"2018-09-01 08:40:41",57.85
87193,"2018-09-11 22:43:17",109.58
406344,"2018-10-29 23:09:56",106.93
132429,"2018-09-20 09:56:30",106.93
399026,"2018-10-28 21:27:39",101.25
204881,"2018-10-02 19:36:57",44.89
380220,"2018-10-25 21:31:23",62.04
227132,"2018-10-05 18:15:22",57.85
120707,"2018-09-17 22:35:29",57.85
413020,"2018-10-30 21:16:42",44.89
331827,"2018-10-18 08:39:48",111.15
130257,"2018-09-19 19:52:28",62.04
178673,"2018-09-28 09:27:37",57.85
412033,"2018-10-30 19:21:25",101.25
103645,"2018-09-14 16:38:46",111.15
20386,"2018-09-04 07:51:58",115.7
156219,"2018-09-24 09:21:43",44.89
294920,"2018-10-13 09:13:29",124.08
354065,"2018-10-21 17:23:13",57.85
318405,"2018-10-15 23:21:46",62.04
24493,"2018-09-04 15:52:39",124.08
154029,"2018-09-23 19:06:20",114.21
410222,"2018-10-30 15:27:45",111.15
273914,"2018-10-11 07:53:44",44.89
77577,"2018-09-10 09:44:24",99.68
230138,"2018-10-06 08:35:03",57.85
115717,"2018-09-16 23:35:31",44.89
266113,"2018-10-10 15:31:01",62.04
112054,"2018-09-16 12:42:04",44.89
290751,"2018-10-12 15:20:45",57.85
414353,"2018-10-31 05:51:14",54.79
195820,"2018-10-01 10:58:51",54.79
408279,"2018-10-30 11:18:55",62.04
412962,"2018-10-30 21:08:07",44.89
8688,"2018-09-02 15:02:25",62.04
418603,"2018-10-31 14:58:36",106.93
193248,"2018-09-30 19:02:27",54.79
327342,"2018-10-17 13:02:16",89.78
157065,"2018-09-24 11:43:24",62.04
335999,"2018-10-18 18:25:40",54.79
275382,"2018-10-11 10:08:41",56.36
163413,"2018-09-25 14:56:45",57.85
258341,"2018-10-09 20:34:24",56.36
327602,"2018-10-17 13:39:04",102.74
213737,"2018-10-04 09:34:53",56.36
195668,"2018-10-01 10:32:24",56.36
74990,"2018-09-09 19:21:26",119.89
421447,"2018-10-31 19:34:26",57.85
36998,"2018-09-05 19:32:31",115.7
403754,"2018-10-29 16:40:46",56.36
418355,"2018-10-31 14:36:36",89.78
250498,"2018-10-09 00:01:18",225.33
283366,"2018-10-11 19:22:29",116.83
224167,"2018-10-05 13:03:04",114.21
378957,"2018-10-25 18:41:06",62.04
115655,"2018-09-16 23:18:47",102.74
232577,"2018-10-06 14:53:19",116.83
363014,"2018-10-23 09:04:22",112.64
42238,"2018-09-06 09:10:02",62.04
63581,"2018-09-08 12:06:24",119.89
87119,"2018-09-11 22:29:08",62.04
388277,"2018-10-26 22:34:58",57.85
97831,"2018-09-13 20:04:40",44.89
170959,"2018-09-26 22:01:42",106.93
159540,"2018-09-24 18:46:49",102.74
80774,"2018-09-10 18:32:23",203.99
164663,"2018-09-25 18:47:06",56.36
222748,"2018-10-05 10:38:39",57.85
271898,"2018-10-10 22:41:31",115.7
281237,"2018-10-11 16:49:47",112.64
354685,"2018-10-21 19:20:21",106.93
231709,"2018-10-06 12:48:52",101.25
49945,"2018-09-06 17:53:58",89.78
90855,"2018-09-12 17:08:31",44.89
235612,"2018-10-07 01:40:46",44.89
381536,"2018-10-26 07:19:06",119.89
270518,"2018-10-10 21:06:47",62.04
291789,"2018-10-12 17:56:25",102.74
280339,"2018-10-11 15:42:57",56.36
210433,"2018-10-03 17:24:12",57.85
378794,"2018-10-25 18:20:03",44.89
49635,"2018-09-06 17:23:53",56.36
45586,"2018-09-06 12:59:25",57.85
298245,"2018-10-13 15:46:40",62.04
393148,"2018-10-27 20:15:48",221.14
359956,"2018-10-22 16:00:29",118.4
24192,"2018-09-04 15:20:56",225.36
185363,"2018-09-29 10:31:37",54.79
353728,"2018-10-21 16:18:26",57.85
183051,"2018-09-28 19:29:07",112.72
264682,"2018-10-10 13:50:03",56.36
289805,"2018-10-12 13:22:21",106.93
372900,"2018-10-24 20:22:47",57.85
10687,"2018-09-02 19:53:52",106.93
333909,"2018-10-18 13:48:53",54.79
159765,"2018-09-24 19:30:00",101.25
380343,"2018-10-25 21:50:09",157.61
300437,"2018-10-13 20:32:14",112.72
173356,"2018-09-27 12:37:54",57.85
170542,"2018-09-26 20:40:55",118.4
303869,"2018-10-14 10:50:15",57.85
95814,"2018-09-13 14:51:06",57.85
222250,"2018-10-05 09:45:52",54.79
389197,"2018-10-27 08:04:59",101.25
387029,"2018-10-26 18:42:18",62.04
5255,"2018-09-01 22:40:03",89.78
68070,"2018-09-08 22:46:57",56.36
331070,"2018-10-17 23:35:53",54.79
42505,"2018-09-06 09:30:24",111.15
202274,"2018-10-02 12:40:24",56.36
334931,"2018-10-18 15:56:15",62.04
415504,"2018-10-31 09:54:53",111.15
117846,"2018-09-17 13:37:29",111.15
324502,"2018-10-16 22:12:29",111.15
85314,"2018-09-11 16:34:59",62.04
127789,"2018-09-19 12:39:30",106.93
137956,"2018-09-20 23:48:08",102.74
136513,"2018-09-20 20:16:10",57.85
171956,"2018-09-27 08:29:03",57.85
32640,"2018-09-05 13:19:06",54.79
334323,"2018-10-18 14:39:07",111.15
28915,"2018-09-05 00:34:46",99.68
387811,"2018-10-26 20:42:51",54.79
236077,"2018-10-07 08:56:06",56.36
39971,"2018-09-05 23:16:54",62.04
216636,"2018-10-04 15:43:13",56.36
132388,"2018-09-20 09:47:34",112.72
220589,"2018-10-04 23:51:35",56.36
344818,"2018-10-19 21:57:33",56.36
55367,"2018-09-07 09:05:10",62.04
373440,"2018-10-24 21:57:26",109.58
286256,"2018-10-12 00:05:22",62.04
214939,"2018-10-04 12:06:18",199.36
80384,"2018-09-10 17:28:33",54.79
213540,"2018-10-04 09:01:55",54.79
197416,"2018-10-01 15:12:35",112.64
400859,"2018-10-29 10:00:28",44.89
75339,"2018-09-09 20:11:03",44.89
390154,"2018-10-27 11:10:16",54.79
26891,"2018-09-04 20:27:07",114.21
93152,"2018-09-13 07:17:09",112.64
155986,"2018-09-24 08:36:14",62.04
144514,"2018-09-21 21:57:59",112.72
14448,"2018-09-03 12:41:06",89.78
183149,"2018-09-28 19:42:26",112.64
317675,"2018-10-15 21:20:36",118.4
166674,"2018-09-26 09:06:33",101.25
398992,"2018-10-28 21:22:08",57.85
186868,"2018-09-29 15:24:20",102.74
394341,"2018-10-28 06:20:16",56.36
299522,"2018-10-13 18:25:30",56.36
73690,"2018-09-09 16:07:51",112.72
117944,"2018-09-17 13:54:17",109.58
117457,"2018-09-17 12:17:07",111.15
345371,"2018-10-20 00:07:32",112.72
48157,"2018-09-06 15:41:19",56.36
338584,"2018-10-19 07:06:24",218.44
13694,"2018-09-03 11:04:59",112.72
334354,"2018-10-18 14:42:05",54.79
89408,"2018-09-12 13:11:55",106.93
309333,"2018-10-14 20:58:45",223.79
374818,"2018-10-25 09:24:06",102.74
278986,"2018-10-11 14:09:00",57.85
403060,"2018-10-29 15:07:06",114.21
185304,"2018-09-29 10:13:50",156.04
14598,"2018-09-03 13:01:39",44.89
203669,"2018-10-02 16:15:04",62.04
28187,"2018-09-04 22:39:57",44.89
170434,"2018-09-26 20:22:01",106.93
100182,"2018-09-14 08:59:36",44.89
77410,"2018-09-10 09:17:29",44.89
371037,"2018-10-24 15:22:50",118.4
179267,"2018-09-28 10:47:23",99.68
85775,"2018-09-11 17:52:53",57.85
142351,"2018-09-21 16:15:31",44.89
23770,"2018-09-04 14:39:17",57.85
329172,"2018-10-17 17:35:26",57.85
24984,"2018-09-04 16:55:36",111.15
129368,"2018-09-19 17:15:20",112.64
318809,"2018-10-16 05:13:01",102.74
158297,"2018-09-24 15:11:25",102.74
5891,"2018-09-02 07:34:18",114.21
217620,"2018-10-04 17:53:50",62.04
361486,"2018-10-22 20:23:36",102.74
67269,"2018-09-08 20:38:27",119.89
396894,"2018-10-28 15:03:13",62.04
233562,"2018-10-06 17:27:19",56.36
285001,"2018-10-11 21:43:33",54.79
251337,"2018-10-09 08:26:39",99.68
258102,"2018-10-09 20:13:20",114.21
165527,"2018-09-25 21:47:22",102.74
257466,"2018-10-09 19:14:24",44.89
308853,"2018-10-14 19:49:07",44.89
216521,"2018-10-04 15:29:43",56.36
110106,"2018-09-15 23:12:05",54.79
242407,"2018-10-08 07:56:46",62.04
189718,"2018-09-30 09:26:00",116.83
210080,"2018-10-03 16:26:19",54.79
115150,"2018-09-16 21:22:06",112.64
153807,"2018-09-23 18:32:00",54.79
413876,"2018-10-30 23:31:01",54.79
406997,"2018-10-30 07:40:31",112.64
151898,"2018-09-23 13:10:01",54.79
39698,"2018-09-05 22:49:56",57.85
213059,"2018-10-04 06:53:28",112.64
110854,"2018-09-16 09:20:24",44.89
147575,"2018-09-22 15:04:54",62.04
420637,"2018-10-31 18:18:09",62.04
401579,"2018-10-29 11:36:00",112.64
223536,"2018-10-05 11:58:00",56.36
77535,"2018-09-10 09:37:44",54.79
255021,"2018-10-09 14:53:34",62.04
106447,"2018-09-15 08:26:35",44.89
203233,"2018-10-02 14:58:12",62.04
131237,"2018-09-19 22:45:20",62.04
153094,"2018-09-23 16:33:01",57.85
356848,"2018-10-22 07:36:02",435.03
126891,"2018-09-19 09:52:49",62.04
85449,"2018-09-11 17:01:05",101.25
13990,"2018-09-03 11:39:59",119.89
263986,"2018-10-10 13:02:37",54.79
116841,"2018-09-17 10:37:44",102.74
88213,"2018-09-12 09:33:31",57.85
100736,"2018-09-14 10:26:22",54.79
208298,"2018-10-03 12:09:18",44.89
132182,"2018-09-20 09:06:02",57.85
108291,"2018-09-15 15:24:32",106.93
80033,"2018-09-10 16:29:34",229.55
272369,"2018-10-10 23:18:16",101.25
220751,"2018-10-05 00:29:52",56.36
245150,"2018-10-08 13:46:24",119.89
132213,"2018-09-20 09:13:54",56.36
92236,"2018-09-12 21:38:11",44.89
29923,"2018-09-05 09:15:05",115.7
71294,"2018-09-09 11:59:38",56.36
410745,"2018-10-30 16:32:20",199.36
123039,"2018-09-18 13:38:46",222.63
82807,"2018-09-11 08:19:09",102.74
113099,"2018-09-16 15:14:30",57.85
382382,"2018-10-26 09:53:49",57.85
283540,"2018-10-11 19:36:36",57.85
170247,"2018-09-26 19:39:02",57.85
219269,"2018-10-04 20:56:45",56.36
76082,"2018-09-09 22:18:04",44.89
380114,"2018-10-25 21:15:04",62.04
141733,"2018-09-21 14:49:56",56.36
327860,"2018-10-17 14:11:32",116.83
19712,"2018-09-03 23:32:04",101.25
327940,"2018-10-17 14:23:59",57.85
181672,"2018-09-28 16:01:06",114.21
18580,"2018-09-03 21:03:14",109.58
298857,"2018-10-13 17:00:09",54.79
67868,"2018-09-08 22:09:19",62.04
179372,"2018-09-28 10:59:24",229.55
349175,"2018-10-20 18:33:15",112.72
11314,"2018-09-02 21:26:54",56.36
299112,"2018-10-13 17:33:36",115.7
326434,"2018-10-17 10:50:32",124.08
51724,"2018-09-06 20:20:14",114.21
341529,"2018-10-19 13:58:55",62.04
183878,"2018-09-28 21:59:50",62.04
182613,"2018-09-28 18:19:58",56.36
160243,"2018-09-24 21:07:25",54.79
57365,"2018-09-07 13:00:17",57.85
97047,"2018-09-13 18:02:37",99.68
182760,"2018-09-28 18:39:15",106.93
202499,"2018-10-02 13:13:09",111.15
200801,"2018-10-02 08:29:01",57.85
162676,"2018-09-25 12:42:26",54.79
278577,"2018-10-11 13:42:53",112.64
223136,"2018-10-05 11:16:55",334.94
367646,"2018-10-23 22:09:26",44.89
199939,"2018-10-01 22:39:10",44.89
355892,"2018-10-21 23:03:28",101.25
418105,"2018-10-31 14:11:30",118.4
158281,"2018-09-24 15:09:21",54.79
243245,"2018-10-08 10:18:26",44.89
62529,"2018-09-08 09:55:19",62.04
211528,"2018-10-03 20:53:30",44.89
216954,"2018-10-04 16:20:35",54.79
202297,"2018-10-02 12:44:21",44.89
423252,"2018-10-31 22:35:20",57.85
418941,"2018-10-31 15:30:00",99.68
151761,"2018-09-23 12:49:17",54.79
18465,"2018-09-03 20:47:57",106.93
99975,"2018-09-14 08:16:35",57.85
105991,"2018-09-15 00:16:13",62.04
217138,"2018-10-04 16:44:24",124.08
277428,"2018-10-11 12:34:45",112.72
276206,"2018-10-11 11:11:29",115.7
378389,"2018-10-25 17:16:49",124.08
192665,"2018-09-30 17:13:27",89.78
193229,"2018-09-30 18:56:58",56.36
400605,"2018-10-29 09:19:51",44.89
105430,"2018-09-14 21:43:40",57.85
398602,"2018-10-28 20:04:03",44.89
176830,"2018-09-27 21:32:02",56.36
421624,"2018-10-31 19:53:04",62.04
144482,"2018-09-21 21:53:24",62.04
154591,"2018-09-23 20:44:33",56.36
69982,"2018-09-09 10:01:22",56.36
127402,"2018-09-19 11:28:47",62.04
153367,"2018-09-23 17:13:43",44.89
6485,"2018-09-02 10:19:19",62.04
358547,"2018-10-22 12:25:02",54.79
53439,"2018-09-06 22:58:15",54.79
156292,"2018-09-24 09:37:27",62.04
214359,"2018-10-04 10:55:42",102.74
390277,"2018-10-27 11:29:50",62.04
199972,"2018-10-01 22:44:24",44.89
354068,"2018-10-21 17:24:11",44.89
227938,"2018-10-05 19:54:22",114.21
195173,"2018-10-01 08:52:00",62.04
92129,"2018-09-12 21:13:15",114.21
155040,"2018-09-23 22:12:03",56.36
279942,"2018-10-11 15:12:46",57.85
194075,"2018-09-30 21:49:06",106.93
25232,"2018-09-04 17:24:10",114.21
402368,"2018-10-29 13:33:41",54.79
274614,"2018-10-11 09:07:57",54.79
223074,"2018-10-05 11:11:30",57.85
24595,"2018-09-04 16:03:47",115.7
291502,"2018-10-12 17:11:12",62.04
306547,"2018-10-14 15:04:01",115.7
395236,"2018-10-28 10:48:03",56.36
326681,"2018-10-17 11:22:01",112.72
417389,"2018-10-31 13:09:43",54.79
191889,"2018-09-30 15:06:54",101.25
378245,"2018-10-25 17:01:00",124.08
201894,"2018-10-02 11:43:43",44.89
31318,"2018-09-05 11:34:57",116.83
84052,"2018-09-11 12:35:29",222.63
214057,"2018-10-04 10:18:56",99.68
404406,"2018-10-29 18:16:08",99.68
213675,"2018-10-04 09:22:39",116.83
79630,"2018-09-10 15:20:09",57.85
250172,"2018-10-08 22:58:50",101.25
44233,"2018-09-06 11:25:24",116.83
97782,"2018-09-13 19:59:04",54.79
335246,"2018-10-18 16:35:27",56.36
374294,"2018-10-25 07:18:51",111.15
18523,"2018-09-03 20:54:10",114.21
389225,"2018-10-27 08:10:49",54.79
145353,"2018-09-22 03:27:09",109.58
68820,"2018-09-09 04:43:29",62.04
369029,"2018-10-24 09:45:50",112.64
371598,"2018-10-24 16:49:59",62.04
45811,"2018-09-06 13:12:52",56.36
32610,"2018-09-05 13:16:10",202.5
415839,"2018-10-31 10:31:42",114.21
118084,"2018-09-17 14:18:01",119.89
403194,"2018-10-29 15:22:47",62.04
367192,"2018-10-23 20:38:16",54.79
311834,"2018-10-15 09:46:39",111.15
163160,"2018-09-25 14:08:43",114.21
74829,"2018-09-09 18:59:10",156.04
362845,"2018-10-23 08:02:11",57.85
178994,"2018-09-28 10:12:35",62.04
148882,"2018-09-22 19:50:57",99.68
184338,"2018-09-28 23:51:32",44.89
247676,"2018-10-08 18:16:26",106.93
115687,"2018-09-16 23:25:18",56.36
400518,"2018-10-29 09:02:56",56.36
198839,"2018-10-01 19:21:20",213.89
88235,"2018-09-12 09:38:29",115.7
193022,"2018-09-30 18:20:06",56.36
102803,"2018-09-14 14:50:19",489.82
216304,"2018-10-04 14:59:14",62.04
165481,"2018-09-25 21:39:05",116.83
335140,"2018-10-18 16:22:08",56.36
211795,"2018-10-03 21:30:36",62.04
377914,"2018-10-25 16:19:27",124.08
417353,"2018-10-31 13:05:33",54.79
11914,"2018-09-02 23:03:34",54.79
276138,"2018-10-11 11:06:36",56.36
61731,"2018-09-08 05:54:35",44.89
67607,"2018-09-08 21:29:42",57.85
397159,"2018-10-28 15:45:54",57.85
46734,"2018-09-06 14:10:12",119.89
227535,"2018-10-05 19:04:28",238.29
84740,"2018-09-11 14:46:14",62.04
254604,"2018-10-09 14:12:01",44.89
245347,"2018-10-08 14:05:36",112.64
419677,"2018-10-31 16:41:09",111.15
30544,"2018-09-05 10:22:24",44.89
34521,"2018-09-05 16:00:55",215.38
229077,"2018-10-05 22:51:22",44.89
155312,"2018-09-23 23:16:51",62.04
